player,team,from,to,played,start,sub,pts,tries,conv,pens,drop,gfm,won,lost,draw
LJ Percival,Eng,1891,1893,3,3,0,2,1,0,0,0,0,2,1
P Pere,CdI,1995,1995,3,3,0,0,0,0,0,0,0,0,3
I Perehuda,Ukr,2005,2006,3,2,1,0,0,0,0,0,0,0,3
JC Pereira,Port,1969,1972,3,2,1,0,0,0,0,0,0,0,2
S Peretti,Arg,1993,1993,3,1,2,0,0,0,0,0,0,2,1
S Perez,Samoa,1963,1963,3,3,0,3,1,0,0,0,0,0,3
M Perie,Fra,1996,1996,3,2,1,0,0,0,0,0,0,2,1
R Pesce,Arg,1958,1958,3,3,0,0,0,0,0,0,0,3,0
P Pescetto,Italy,1956,1957,3,3,0,9,3,0,0,0,0,2,1
JP Pesteil,Fra,1975,1976,3,3,0,9,0,3,1,0,0,1,2
B Pfisterer,Germ,1937,1939,3,3,0,2,0,1,0,0,0,3,0
AW Phillips,Arg,1948,1949,3,3,0,0,0,0,0,0,0,0,3
C Phillips,Eng,1880,1881,3,3,0,0,0,0,0,0,0,2,0
WJ Phillips,NZ,1937,1938,3,3,0,3,1,0,0,0,0,2,1
P Philpott,Neth,2000,2000,3,3,0,5,1,0,0,0,0,1,2
T Picard,Fra,1985,1986,3,2,1,0,0,0,0,0,0,3,0
F Piccinini,Italy,1963,1966,3,3,0,0,0,0,0,0,0,1,2
EAR Pickering,NZ,1958,1959,3,3,0,0,0,0,0,0,0,1,2
MD Pidcock,USA,1991,1991,3,3,0,0,0,0,0,0,0,0,3
G Pierrot,Fra,1914,1914,3,3,0,0,0,0,0,0,0,0,3
A Pilotschi,Rom,1985,1987,3,3,0,0,0,0,0,0,0,2,1
J Pinch,Eng,1896,1897,3,3,0,0,0,0,0,0,0,2,1
CR Pinto,Port,1972,1973,3,3,0,9,1,1,1,0,0,1,1
E Pittinari,Arg,1991,1991,3,2,1,4,1,0,0,0,0,3,0
T Piukala,Tonga,1934,1934,3,3,0,3,1,0,0,0,0,1,2
L Plaath,Namib,2001,2001,3,3,0,0,0,0,0,0,0,1,2
ST Poching,Samoa,2000,2001,3,3,0,0,0,0,0,0,0,1,2
R Pont Lezica,Arg,1951,1951,3,3,0,0,0,0,0,0,0,3,0
FO Poole,Eng,1895,1895,3,3,0,0,0,0,0,0,0,2,1
N Popa,Rom,1993,1993,3,3,0,0,0,0,0,0,0,2,1
EB Pope,Eng,1931,1931,3,3,0,0,0,0,0,0,0,0,2
AI Popean,Rom,1999,2001,3,2,1,0,0,0,0,0,0,2,1
C Popescu,Rom,1986,1986,3,3,0,20,5,0,0,0,0,2,1
C Porcu,Fra,2002,2002,3,1,2,0,0,0,0,0,0,0,3
C Portolan,Fra,1986,1989,3,3,0,0,0,0,0,0,0,1,2
G Porzio,Italy,1970,1970,3,3,0,0,0,0,0,0,0,3,0
C Possamai,Italy,1970,1970,3,3,0,0,0,0,0,0,0,3,0
UJ Potgieter,SA,2012,2012,3,2,1,0,0,0,0,0,0,1,0
RD Powell,Wales,2002,2002,3,0,3,0,0,0,0,0,0,1,2
NJ Preston,Eng,1979,1980,3,3,0,4,1,0,0,0,0,2,1
PLA Price,Eng,1877,1878,3,3,0,0,0,0,0,0,0,1,1
M Prusa,Czech,2006,2007,3,0,3,0,0,0,0,0,0,0,3
S Puafisi,Tonga,2011,2012,3,2,1,0,0,0,0,0,0,1,2
JD Pugh,Wales,1987,1990,3,2,1,0,0,0,0,0,0,2,1
G Puglisi,Italy,1971,1973,3,3,0,3,1,0,0,0,0,1,1
J Puijpe,Neth,2002,2002,3,2,1,0,0,0,0,0,0,0,3
M Pulli,Italy,1968,1972,3,3,0,0,0,0,0,0,0,2,0
T Pulumufita,Tonga,1974,1974,3,3,0,0,0,0,0,0,0,1,2
MP Purcell,Aust,1966,1967,3,3,0,0,0,0,0,0,0,1,2
WH Purdie,Scot,1939,1939,3,3,0,0,0,0,0,0,0,0,3
WB Purdon,Ire,1906,1906,3,3,0,3,1,0,0,0,0,2,1
FC Purser,Ire,1898,1898,3,3,0,0,0,0,0,0,0,1,2
DJ Putter,SA,1963,1963,3,3,0,0,0,0,0,0,0,2,1
J Putterill,Zimb,1998,1998,3,1,2,0,0,0,0,0,0,1,2
M Quaglio,Italy,1984,1988,3,2,1,0,0,0,0,0,0,1,2
JC Queirolo,Arg,1964,1964,3,3,0,5,0,1,0,1,0,3,0
FP Quinn,Ire,1981,1981,3,3,0,0,0,0,0,0,0,0,3
JMT Quirke,Ire,1962,1968,3,3,0,0,0,0,0,0,0,1,2
S Radidi,Fiji,2008,2010,3,2,1,5,1,0,0,0,0,0,3
U Radike,Fiji,1938,1938,3,3,0,0,0,0,0,0,0,1,1
I Radrodro,Fiji,1980,1980,3,3,0,3,0,0,0,1,0,1,2
J Radrodro,Fiji,1970,1970,3,3,0,3,1,0,0,0,0,1,1
JA Rafachinho,Port,1973,1974,3,3,0,0,0,0,0,0,0,1,2
C Ramallo,Arg,1979,1979,3,2,1,12,3,0,0,0,0,3,0
R Ramis,Fra,1922,1923,3,3,0,0,0,0,0,0,0,0,2
S Ramos,Urug,2005,2005,3,2,1,0,0,0,0,0,0,1,2
RMN Ranger,NZ,2010,2010,3,1,2,5,1,0,0,0,0,3,0
JG Rankin,NZ,1936,1937,3,3,0,6,2,0,0,0,0,2,1
S Rasau,Fiji,1961,1961,3,3,0,3,1,0,0,0,0,0,2
K Ratumuri,Fiji,1980,1981,3,3,0,4,1,0,0,0,0,2,1
T Rauluni,Fiji,1972,1974,3,3,0,0,0,0,0,0,0,1,2
V Rauluni,Fiji,1992,1993,3,3,0,0,0,0,0,0,0,1,2
VK Rauluni,Fiji,2007,2007,3,2,1,0,0,0,0,0,0,1,2
E Ravi,Fiji,1961,1961,3,3,0,0,0,0,0,0,0,0,2
M Ravula,Fiji,1958,1958,3,3,0,6,2,0,0,0,0,2,1
F Raymond,Fra,1925,1928,3,3,0,0,0,0,0,0,0,0,3
I Rechnikov,Russ,2003,2004,3,3,0,10,2,0,0,0,0,1,2
HM Reece-Edwards,SA,1992,1993,3,3,0,0,0,0,0,0,0,1,2
AHM Rees,Wales,1962,1962,3,3,0,3,0,0,0,1,0,1,1
BI Rees,Wales,1967,1967,3,3,0,0,0,0,0,0,0,0,3
D Rees,Wales,1968,1968,3,3,0,9,0,0,3,0,0,1,2
JC Rees,Wales,1892,1894,3,3,0,0,0,0,0,0,0,1,2
FC Reeves,Wales,1920,1921,3,3,0,0,0,0,0,0,0,2,1
EJ Reid,Aust,1925,1925,3,3,0,0,0,0,0,0,0,0,3
JM Reid,Scot,1898,1899,3,3,0,0,0,0,0,0,0,1,1
Z Rekhviashvili,Georg,1995,1997,3,1,2,0,0,0,0,0,0,0,3
J Revillon,Fra,1926,1927,3,3,0,0,0,0,0,0,0,0,3
CA Reyes,Arg,1927,1927,3,3,0,0,0,0,0,0,0,0,3
AD Reynolds,Wales,1990,1992,3,1,2,0,0,0,0,0,0,2,1
J Rhodes,Eng,1896,1896,3,3,0,0,0,0,0,0,0,1,2
W Rice-Evans,Wales,1890,1891,3,3,0,0,0,0,0,0,0,0,3
AR Richards,SA,1891,1891,3,3,0,0,0,0,0,0,0,0,3
EI Richards,Wales,1925,1925,3,3,0,0,0,0,0,0,0,1,2
G Richards,Aust,1978,1981,3,2,1,3,0,0,1,0,0,2,1
J Richards,Eng,1891,1891,3,3,0,0,0,0,0,0,0,2,1
R Richards,Wales,1913,1913,3,3,0,0,0,0,0,0,0,3,0
AJ Ridland,NZ,1910,1910,3,3,0,0,0,0,0,0,0,2,1
A Riganti,Arg,1927,1927,3,3,0,0,0,0,0,0,0,0,3
WA Rigney,Aust,1925,1926,3,3,0,0,0,0,0,0,0,0,3
A Rinakama,Fiji,2001,2001,3,3,0,0,0,0,0,0,0,3,0
D Ripol Fortuny,Spain,1999,2001,3,2,1,0,0,0,0,0,0,2,1
GC Rittson-Thomas,Eng,1951,1951,3,3,0,3,1,0,0,0,0,0,3
G Rivero,Arg,1996,1996,3,1,2,0,0,0,0,0,0,3,0
G Rizzoli,Italy,1935,1936,3,2,1,4,0,2,0,0,0,1,2
A Robe,Fiji,1964,1964,3,3,0,6,2,0,0,0,0,1,2
A Roberts,Zimb,1998,1998,3,3,0,0,0,0,0,0,0,1,2
EJ Roberts,Wales,1888,1889,3,3,0,0,0,0,0,0,0,1,2
GD Roberts,Eng,1907,1908,3,3,0,6,0,3,0,0,0,1,2
M Roberts,Wales,2008,2009,3,1,2,0,0,0,0,0,0,1,2
MD Robinson,NZ,1998,2001,3,1,2,5,1,0,0,0,0,3,0
R Robson,Can,1998,1999,3,0,3,0,0,0,0,0,0,0,3
WJ Roche,Ire,1920,1920,3,3,0,0,0,0,0,0,0,0,3
D Rodriguez,Arg,2002,2002,3,2,1,0,0,0,0,0,0,3,0
J Rojas Alvarez,Arg,2012,2012,3,2,1,5,1,0,0,0,0,3,0
N Rokobiau,Fiji,2009,2009,3,1,2,0,0,0,0,0,0,1,2
ACP Rolland,Ire,1990,1995,3,1,2,0,0,0,0,0,0,2,1
G Rolls,Spain,2011,2012,3,2,1,5,1,0,0,0,0,3,0
AS Romagnoli,Arg,2004,2004,3,2,1,0,0,0,0,0,0,3,0
ADS Roncoroni,Eng,1933,1933,3,3,0,0,0,0,0,0,0,1,2
RG Rosenblum,Aust,1969,1970,3,3,0,11,1,1,2,0,0,1,2
M Rospide,Arg,2003,2003,3,2,1,0,0,0,0,0,0,3,0
L Rotaru,Rom,1999,1999,3,1,2,0,0,0,0,0,0,0,3
D Roughley,Eng,1973,1974,3,3,0,0,0,0,0,0,0,1,2
WG Roux,SA,2002,2002,3,2,1,0,0,0,0,0,0,0,3
FL Row,Aust,1899,1899,3,3,0,0,0,0,0,0,0,1,2
LF Roxo,Port,1981,1982,3,1,2,0,0,0,0,0,0,1,2
PMR Royds,Eng,1898,1899,3,3,0,3,1,0,0,0,0,1,1
E Ruivadra,Fiji,2010,2010,3,0,3,0,0,0,0,0,0,2,1
EG Ryan,Ire,1937,1938,3,3,0,0,0,0,0,0,0,1,2
JG Ryan,Ire,1939,1939,3,3,0,0,0,0,0,0,0,2,1
E Sa'aga,Samoa,1924,1932,3,3,0,0,0,0,0,0,0,1,2
P Sagot,Fra,1906,1909,3,3,0,5,1,1,0,0,0,0,3
A Sagramora,Italy,1970,1971,3,3,0,0,0,0,0,0,0,2,1
P Saili,Samoa,1957,1957,3,3,0,0,0,0,0,0,0,0,2
G Sailosi,Fiji,1969,1969,3,3,0,18,6,0,0,0,0,2,1
CMS Sainz Trapaga,Arg/SthAm,1979,1982,3,3,0,0,0,0,0,0,0,2,1
M Sakamoto,Japan,1978,1980,3,3,0,4,1,0,0,0,0,2,1
L Salvati,Italy,1987,1988,3,3,0,0,0,0,0,0,0,0,3
T Salzman,Arg,1936,1936,3,3,0,0,0,0,0,0,0,2,1
CH Sample,Eng,1884,1886,3,3,0,0,0,1,0,0,0,2,0
PC Sampson,Eng,1998,2001,3,3,0,0,0,0,0,0,0,2,1
TF Samuel,Wales,1922,1922,3,3,0,4,0,2,0,0,0,2,0
TA Samuels,SA,1896,1896,3,3,0,6,2,0,0,0,0,1,2
FW Sanders,Eng,1923,1923,3,3,0,0,0,0,0,0,0,3,0
D Sanoko,CdI,1995,1995,3,2,1,0,0,0,0,0,0,0,3
M Sappa,Fra,1973,1977,3,3,0,0,0,0,0,0,0,3,0
K Sarai,Fiji,1988,1988,3,3,0,24,0,0,8,0,0,2,0
F Sartorato,Italy,1956,1957,3,3,0,0,0,0,0,0,0,1,2
J Sartori,Arg,1979,1979,3,3,0,12,3,0,0,0,0,3,0
T Saruta,Japan,1968,1969,3,3,0,0,0,0,0,0,0,2,1
T Sato,Japan,2008,2008,3,2,1,5,1,0,0,0,0,3,0
I Saukuru,Fiji,1994,1994,3,3,0,8,0,1,2,0,0,0,3
S Saumaisue,Fiji,1998,1998,3,2,1,0,0,0,0,0,0,2,1
LT Savage,NZ,1949,1949,3,3,0,0,0,0,0,0,0,0,3
CL Saverimutto,Ire,1995,1996,3,3,0,0,0,0,0,0,0,2,1
M Savi,Italy,2004,2005,3,0,3,0,0,0,0,0,0,1,2
M Sawyer,Zimb,1987,1987,3,3,0,0,0,0,0,0,0,0,3
CK Saxton,NZ,1938,1938,3,3,0,9,3,0,0,0,0,3,0
E Scalzotto,Italy,1974,1974,3,3,0,4,1,0,0,0,0,0,3
E Schiavio,Arg,1936,1936,3,3,0,0,0,0,0,0,0,2,1
JJJ Schlebusch,SA,1974,1975,3,3,0,0,0,0,0,0,0,1,1
CJ Schlereth,USA,1993,1998,3,3,0,0,0,0,0,0,0,1,2
P Schliwa,Germ,2009,2010,3,1,2,0,0,0,0,0,0,2,1
R Schmidt,Samoa,1979,1980,3,3,0,0,0,0,0,0,0,0,3
B Schoener,USA,2006,2006,3,0,3,0,0,0,0,0,0,0,3
J Schuster,Samoa,1985,1985,3,3,0,4,1,0,0,0,0,2,1
FG Schute,Ire,1912,1913,3,3,0,3,1,0,0,0,0,0,3
RO Schwarz,Eng,1899,1901,3,3,0,0,0,0,0,0,0,0,3
RM Scobie,Scot,1914,1914,3,3,0,0,0,0,0,0,0,0,3
D Scott,Ire,1961,1962,3,3,0,0,0,0,0,0,0,0,3
MT Scott,Eng,1887,1890,3,3,0,0,0,0,0,0,0,2,1
R Scott,Scot,1898,1900,3,3,0,0,0,0,0,0,0,1,0
FG Scrine,Wales,1899,1901,3,3,0,0,0,0,0,0,0,2,1
M Seavula,Fiji,1988,1989,3,3,0,4,1,0,0,0,0,2,0
A Secake,Fiji,1957,1959,3,3,0,0,0,0,0,0,0,2,1
R Seddon,Eng,1887,1887,3,3,0,0,0,0,0,0,0,0,1
F Selesele,Samoa,2010,2010,3,2,1,0,0,0,0,0,0,2,1
S Selupe,Tonga,1967,1972,3,2,1,0,0,0,0,0,0,1,2
N Senilagakali,Fiji,1980,1980,3,3,0,0,0,0,0,0,0,0,3
R Seniloli,Fiji,1934,1934,3,3,0,3,1,0,0,0,0,2,1
M Sepe,Italy,2006,2010,3,2,1,5,1,0,0,0,0,1,2
R Serra,Arg,1927,1927,3,3,0,0,0,0,0,0,0,0,3
P Serriere,Fra,1986,1988,3,3,0,0,0,0,0,0,0,2,1
WJ Sexton,Ire,1984,1988,3,3,0,0,0,0,0,0,0,1,2
E Sfetescu,Rom,1924,1927,3,3,0,0,0,0,0,0,0,1,2
N Sfetescu,Rom,1927,1927,3,3,0,0,0,0,0,0,0,1,2
C Sharples,Eng,2011,2012,3,2,1,10,2,0,0,0,0,3,0
CH Shaw,Aust,1925,1925,3,2,1,0,0,0,0,0,0,0,3
CJ Shergold,Can,1980,1981,3,2,1,0,0,0,0,0,0,2,1
AR Sherriff,SA,1938,1938,3,3,0,0,0,0,0,0,0,2,1
GA Sherriff,Eng,1966,1967,3,3,0,0,0,0,0,0,0,0,3
E Shiga,Japan,1959,1959,3,3,0,0,0,0,0,0,0,0,2
S Shimizu,Japan,1930,1934,3,3,0,0,0,0,0,0,0,1,1
S Shimonura,Japan,2004,2007,3,3,0,5,0,1,1,0,0,1,2
Y Shinomiya,Japan,2003,2003,3,1,2,10,2,0,0,0,0,1,2
D Shipperley,Aust,2012,2012,3,3,0,0,0,0,0,0,0,2,1
S Shishkov,Russ,2008,2008,3,2,1,0,0,0,0,0,0,0,3
M Shulyak,Ukr,2012,2012,3,0,3,0,0,0,0,0,0,0,3
JL Shute,Aust,1920,1922,3,3,0,6,2,0,0,0,0,1,2
T Siale,Tonga,1997,1997,3,3,0,0,0,0,0,0,0,2,1
HJH Sibree,Eng,1908,1909,3,3,0,0,0,0,0,0,0,2,1
M Sidorov,Russ,2011,2011,3,1,2,0,0,0,0,0,0,0,3
T Sika,Tonga,1958,1958,3,3,0,0,0,0,0,0,0,1,2
P Sikalu,Tonga,1924,1924,3,3,0,0,0,0,0,0,0,1,1
TQ Silatolu,Fiji,1954,1954,3,3,0,0,0,0,0,0,0,1,2
HJ Simon,NZ,1937,1937,3,3,0,0,0,0,0,0,0,1,2
R Simonpaoli,Fra,1911,1912,3,3,0,3,1,0,0,0,0,0,3
HJ Simpson,Wales,1884,1884,3,3,0,0,0,0,0,0,0,1,2
PD Simpson,Eng,1983,1987,3,3,0,0,0,0,0,0,0,1,2
D Sims,Eng,1998,1998,3,2,1,0,0,0,0,0,0,0,3
F Sing,Germ,1927,1929,3,3,0,0,0,0,0,0,0,1,2
DC Sinnott,Can,1979,1981,3,3,0,0,0,0,0,0,0,1,2
P Siu,Samoa,1963,1963,3,3,0,0,0,0,0,0,0,0,3
E Siua,Tonga,2009,2011,3,3,0,0,0,0,0,0,0,3,0
AJ Skinner,Aust,1969,1970,3,3,0,0,0,0,0,0,0,1,2
GM Sladen,Eng,1929,1929,3,3,0,0,0,0,0,0,0,1,2
GL Slater,NZ,2000,2000,3,0,3,5,1,0,0,0,0,2,1
JT Slater,SA,1924,1928,3,3,0,6,2,0,0,0,0,2,0
J Sluka,Czech,2006,2006,3,0,3,0,0,0,0,0,0,0,3
AMG Smairl,Aust,1928,1928,3,3,0,3,1,0,0,0,0,1,2
FNB Smartt,Ire,1908,1909,3,3,0,0,0,0,0,0,0,1,2
PW Smeaton,Scot,1881,1883,3,3,0,0,0,0,0,0,0,1,2
A Smidt,Arg,2008,2010,3,2,1,10,2,0,0,0,0,3,0
A Smit,Neth,2000,2000,3,3,0,0,0,0,0,0,0,0,3
AE Smith,NZ,1969,1970,3,3,0,0,0,0,0,0,0,2,1
BW Smith,NZ,1984,1984,3,3,0,4,1,0,0,0,0,2,1
CW Smith,SA,1891,1896,3,3,0,0,0,0,0,0,0,0,3
JS Smith,Wales,1884,1885,3,3,0,0,0,0,0,0,0,1,2
W Smith,Namib,2002,2002,3,1,2,0,0,0,0,0,0,3,0
FC Smollan,SA,1933,1933,3,3,0,0,0,0,0,0,0,2,1
PJ Smyth,Ire,1911,1911,3,3,0,0,0,0,0,0,0,3,0
WS Smyth,Ire,1910,1920,3,3,0,0,0,0,0,0,0,1,2
HW Snell,Aust,1925,1928,3,3,0,0,0,0,0,0,0,1,2
EM Snow,NZ,1929,1929,3,3,0,0,0,0,0,0,0,0,3
JCP Snyman,SA,1974,1974,3,3,0,18,0,0,6,0,0,0,2
T Soaiti,Tonga,1932,1932,3,3,0,0,0,0,0,0,0,0,3
S Soare,Rom,2001,2002,3,1,2,0,0,0,0,0,0,1,2
F Solomon,NZ,1931,1932,3,3,0,3,1,0,0,0,0,3,0
GHH Sonnekus,SA,1974,1984,3,3,0,4,1,0,0,0,0,2,1
WTC Sonntag,NZ,1929,1929,3,3,0,0,0,0,0,0,0,0,3
TN Soqeta,Fiji,2007,2007,3,2,1,0,0,0,0,0,0,1,2
V Sorokin,Russ,1995,2000,3,3,0,0,0,0,0,0,0,2,1
V Sousa,Port,1979,1988,3,2,1,0,0,0,0,0,0,2,1
JA Spoors,GB,1910,1910,3,3,0,9,3,0,0,0,0,1,2
RM Spring,Ire,1979,1979,3,3,0,0,0,0,0,0,0,1,1
HF Spunner,Ire,1881,1884,3,3,0,0,0,0,0,0,0,1,2
N Spurling,Eng,1886,1887,3,3,0,0,0,0,0,0,0,1,0
P Staak,Zimb,1994,1997,3,3,0,0,0,0,0,0,0,2,1
BJW Stanley,NZ,2010,2010,3,3,0,0,0,0,0,0,0,3,0
AI Stanton,Can,1971,1974,3,3,0,4,1,0,0,0,0,0,3
LB Steele,NZ,1951,1951,3,3,0,0,0,0,0,0,0,3,0
D Stephenson,USA,1976,1977,3,3,0,0,0,0,0,0,0,0,3
ME Stephenson,Eng,2001,2001,3,3,0,0,0,0,0,0,0,3,0
P Stephenson,Zimb,1994,1994,3,3,0,0,0,0,0,0,0,1,2
IN Stevens,NZ,1972,1974,3,3,0,4,1,0,0,0,0,3,0
AA Stewart,Aust,1979,1979,3,3,0,0,0,0,0,0,0,2,1
AL Stewart,Ire,1913,1914,3,3,0,3,1,0,0,0,0,2,1
WB Stoddart,Eng,1897,1897,3,3,0,0,0,0,0,0,0,1,2
LB Stohr,NZ,1910,1910,3,3,0,6,2,0,0,0,0,2,1
F Stokes,Eng,1871,1873,3,3,0,0,0,0,0,0,0,1,1
AH Stone,Aust,1937,1938,3,3,0,0,0,0,0,0,0,0,3
JHP Strauss,SA,1976,1980,3,3,0,0,0,0,0,0,0,3,0
EL Strong,Eng,1884,1884,3,3,0,0,0,0,0,0,0,3,0
JDM Stuart,Arg,2007,2008,3,1,2,0,0,0,0,0,0,1,2
B Sturnham,Eng,1998,1998,3,1,2,0,0,0,0,0,0,0,3
T Sudo,Japan,1956,1958,3,3,0,0,0,0,0,0,0,0,3
HS Sugars,Ire,1905,1907,3,3,0,6,2,0,0,0,0,0,3
W Suka,Fiji,1990,1993,3,3,0,14,1,2,1,1,0,1,2
J Suluaqalo,Fiji,1932,1932,3,3,0,9,3,0,0,0,0,3,0
AA Surtees,GB,1891,1891,3,3,0,0,0,0,0,0,0,3,0
DC Suttor,Aust,1913,1913,3,3,0,9,3,0,0,0,0,1,2
JA Sweeney,Ire,1907,1907,3,3,0,0,0,0,0,0,0,1,2
RB Sweet-Escott,Wales,1891,1895,3,3,0,0,0,0,0,0,0,1,2
BR Swords,USA,1980,1980,3,3,0,0,0,0,0,0,0,0,3
BS Taafe,Aust,1969,1972,3,3,0,4,1,0,0,0,0,0,2
M Tachdjian,Fra,1991,1991,3,3,0,0,0,0,0,0,0,2,1
F Taillantou,Fra,1930,1930,3,3,0,9,3,0,0,0,0,2,1
D Talaba,Rom,1996,1997,3,2,1,5,1,0,0,0,0,1,2
F Talapusi,Samoa,1979,1980,3,3,0,5,0,1,1,0,0,0,3
M Talebulamaijaina,Fiji,2012,2012,3,2,1,20,3,1,1,0,0,1,2
H Taliai,Tonga,1934,1934,3,3,0,0,0,0,0,0,0,1,2
M Tamanitoakula,Fiji,1998,1998,3,2,1,0,0,0,0,0,0,1,2
S Tamanivalu,Fiji,1967,1967,3,3,0,0,0,0,0,0,0,2,0
Y Tamura,Japan,2012,2012,3,2,1,14,2,2,0,0,0,3,0
A Tanabe,Japan,2010,2011,3,2,1,52,2,21,0,0,0,3,0
K Tanaka,Japan,2004,2004,3,1,2,0,0,0,0,0,0,0,3
A Tanasescu,Rom,1919,1924,3,3,0,0,0,0,0,0,0,0,3
AJP Tancred,Aust,1927,1927,3,3,0,0,0,0,0,0,0,2,1
JL Tancred,Aust,1926,1928,3,3,0,0,0,0,0,0,0,1,2
BNL Tapuai,Aust,2011,2012,3,2,1,0,0,0,0,0,0,2,0
AN Tarogi,Fiji,2009,2009,3,2,1,0,0,0,0,0,0,2,1
V Taufatofua,Tonga,1926,1926,3,3,0,0,0,0,0,0,0,2,1
P Taumoepeau,Tonga,1928,1928,3,3,0,0,0,0,0,0,0,2,1
S Taumoepeau,NZ,2004,2005,3,2,1,5,1,0,0,0,0,3,0
JJ Taute,SA,2012,2012,3,3,0,0,0,0,0,0,0,2,1
JD Taylor,Ire,1914,1914,3,3,0,0,0,0,0,0,0,1,2
W Techoueyres,Fra,1994,1995,3,3,0,5,1,0,0,0,0,2,1
WR Tector,Ire,1955,1955,3,3,0,0,0,0,0,0,0,0,2
DE Teden,Eng,1939,1939,3,3,0,3,1,0,0,0,0,2,1
C Teehan,Ire,1939,1939,3,3,0,0,0,0,0,0,0,2,1
AL Tejeda,Arg,2008,2008,3,3,0,5,1,0,0,0,0,1,2
A Terra,Urug,1993,1995,3,2,1,5,0,1,1,0,0,0,3
G Testoni,Italy,1937,1942,3,3,0,0,0,0,0,0,0,2,1
FN Tetaz Chaparro,Arg,2010,2012,3,2,1,5,1,0,0,0,0,3,0
T Teu,Tonga,1958,1958,3,3,0,0,0,0,0,0,0,1,2
P Tevi,Tonga,1958,1958,3,3,0,0,0,0,0,0,0,1,2
M Thevenot,Fra,1910,1910,3,3,0,0,0,0,0,0,0,0,3
JR Thom,Scot,1933,1933,3,3,0,0,0,0,0,0,0,3,0
DD Thomas,Fiji,2007,2008,3,2,1,0,0,0,0,0,0,0,3
G Thomas,Wales,1888,1891,3,3,0,0,1,0,0,0,0,1,1
S Thomas,Wales,1890,1891,3,3,0,0,0,0,0,0,0,2,1
WL Thomas,Wales,1894,1895,3,3,0,0,0,0,0,0,0,2,1
CEK Thompson,GB,1899,1899,3,3,0,0,0,0,0,0,0,3,0
G Thompson,SA,1912,1912,3,3,0,0,0,0,0,0,0,3,0
R Thompson,GB,1891,1891,3,3,0,0,0,0,0,0,0,3,0
RJ Thompson,Aust,1971,1972,3,2,1,6,1,1,0,0,0,1,2
AE Thomson,Scot,1921,1921,3,3,0,3,1,0,0,0,0,1,2
BE Thomson,Scot,1953,1953,3,3,0,0,0,0,0,0,0,0,3
WJ Thomson,Scot,1899,1900,3,3,0,6,0,1,0,0,1,2,1
JD Thorne,Eng,1963,1963,3,3,0,0,0,0,0,0,0,2,0
NH Thornton,NZ,1947,1949,3,3,0,3,0,0,1,0,0,2,1
DFA Tierney,Ire,1938,1939,3,3,0,0,0,0,0,0,0,1,2
I Tikoduadua,Fiji,1982,1983,3,3,0,0,0,0,0,0,0,0,3
R Timerbulatov,Russ,2008,2008,3,0,3,0,0,0,0,0,0,1,2
G Tkhilaishvili,Georg,2012,2012,3,2,1,0,0,0,0,0,0,1,2
AE Toby,Aust,1924,1925,3,3,0,0,0,0,0,0,0,0,3
AWP Todd,Ire,1913,1914,3,3,0,0,0,0,0,0,0,2,1
K Todd,Japan,2000,2000,3,2,1,0,0,0,0,0,0,0,3
PS Toelupe,Samoa,2008,2008,3,2,1,0,0,0,0,0,0,1,2
A Toga,Fiji,1963,1963,3,3,0,9,3,0,0,0,0,3,0
T Tohi,Tonga,1997,1997,3,2,1,0,0,0,0,0,0,2,1
K Toleafoa,Samoa,1998,1999,3,1,2,0,0,0,0,0,0,1,2
F Toloa,Samoa,1979,1980,3,3,0,4,1,0,0,0,0,0,3
J Tomas,Fra,2008,2011,3,0,3,0,0,0,0,0,0,2,1
H Tominaga,Japan,1959,1959,3,3,0,0,0,0,0,0,0,0,2
JB Tomlinson,Can,1996,2001,3,1,2,0,0,0,0,0,0,2,1
D Tonawai Mataluvu,Fiji,2007,2010,3,0,3,0,0,0,0,0,0,1,2
D Toner,Ire,2010,2010,3,1,2,0,0,0,0,0,0,2,1
SN Tonga,Tonga,2005,2005,3,1,2,5,1,0,0,0,0,0,3
Toni,Samoa,1924,1928,3,3,0,0,0,0,0,0,0,1,2
J Tormo Lopez,Spain,1982,1987,3,3,0,0,0,0,0,0,0,0,3
LR Tosswill,Eng,1902,1902,3,3,0,0,0,0,0,0,0,2,1
SN Tovo,Tonga,1924,1924,3,3,0,0,0,0,0,0,0,1,1
K Traynor,Scot,2009,2009,3,0,3,0,0,0,0,0,0,2,1
WT Treadwell,Eng,1966,1966,3,3,0,0,0,0,0,0,0,0,2
D Trevathan,NZ,1937,1937,3,3,0,16,0,0,4,1,0,1,2
AN Trindade,Port,1969,1973,3,0,3,0,0,0,0,0,0,2,1
DO Trivella,Zimb,1997,1998,3,2,1,32,3,4,3,0,0,1,2
JT Truter,SA,1963,1965,3,3,0,3,1,0,0,0,0,1,2
B Tsiklauri,Georg,2008,2012,3,0,3,5,1,0,0,0,0,3,0
V Tskitishvili,Georg,1994,1995,3,3,0,0,0,0,0,0,0,3,0
I Tualaulelei,Samoa,1963,1963,3,3,0,0,0,0,0,0,0,0,3
S Tubuna,Fiji,1932,1932,3,3,0,0,0,0,0,0,0,3,0
JM Tuck,NZ,1929,1929,3,3,0,0,0,0,0,0,0,0,3
A Tucker,Zimb,1987,1987,3,3,0,0,0,0,0,0,0,0,3
WE Tucker,Eng,1926,1930,3,3,0,0,0,0,0,0,0,1,2
